date,previous,loss,actual,predicted
2022-05-22 05:00:00,0.0452083333,-0.0045871574,0.0450000000,
2022-05-22 06:00:00,0.0450000000,-0.0046082942,0.0447916667,
2022-05-22 07:00:00,0.0447916667,-0.0046296289,0.0445833333,
2022-05-22 08:00:00,0.0445833333,-0.0046511643,0.0443750000,
2022-05-22 09:00:00,0.0443750000,-0.0046728965,0.0441666667,
2022-05-22 10:00:00,0.0441666667,-0.0046948349,0.0439583333,
2022-05-22 11:00:00,0.0439583333,-0.0047169826,0.0437500000,
2022-05-22 12:00:00,0.0437500000,-0.0047393357,0.0435416667,
2022-05-22 13:00:00,0.0435416667,-0.0047619040,0.0433333333,
2022-05-22 14:00:00,0.0433333333,-0.0047846905,0.0431250000,
2022-05-22 15:00:00,0.0431250000,-0.0048076915,0.0429166667,
2022-05-22 16:00:00,0.0429166667,-0.0048309171,0.0427083333,
2022-05-22 17:00:00,0.0427083333,-0.0048543705,0.0425000000,
2022-05-22 18:00:00,0.0425000000,-0.0048780480,0.0422916667,
2022-05-22 19:00:00,0.0422916667,-0.0049019600,0.0420833333,
2022-05-22 20:00:00,0.0420833333,-0.0049261099,0.0418750000,
2022-05-22 21:00:00,0.0418750000,-0.0049504943,0.0416666667,
2022-05-22 22:00:00,0.0416666667,-0.0049751236,0.0414583333,
2022-05-22 23:00:00,0.0414583333,-0.0050000016,0.0412500000,
2022-05-23 00:00:00,0.0412500000,-0.0050251248,0.0410416667,
2022-05-23 01:00:00,0.0410416667,-0.0050505042,0.0408333333,
2022-05-23 02:00:00,0.0408333333,-0.0050761438,0.0406250000,
2022-05-23 03:00:00,0.0406250000,-0.0051020400,0.0404166667,
2022-05-23 04:00:00,0.0404166667,-0.0051282043,0.0402083333,
2022-05-23 05:00:00,0.0402083333,-0.0051546408,0.0400000000,
2022-05-23 06:00:00,0.0400000000,-0.0051813463,0.0397916667,
2022-05-23 07:00:00,0.0397916667,-0.0052083325,0.0395833333,
2022-05-23 08:00:00,0.0395833333,-0.0052356038,0.0393750000,
2022-05-23 09:00:00,0.0393750000,-0.0052631571,0.0391666667,
2022-05-23 10:00:00,0.0391666667,-0.0052910044,0.0389583333,
2022-05-23 11:00:00,0.0389583333,-0.0053191506,0.0387500000,
2022-05-23 12:00:00,0.0387500000,-0.0053475927,0.0385416667,
2022-05-23 13:00:00,0.0385416667,-0.0053763432,0.0383333333,
2022-05-23 14:00:00,0.0383333333,-0.0054054071,0.0381250000,
2022-05-23 15:00:00,0.0381250000,-0.0054347817,0.0379166667,
2022-05-23 16:00:00,0.0379166667,-0.0054644800,0.0377083333,
2022-05-23 17:00:00,0.0377083333,-0.0054945072,0.0375000000,
2022-05-23 18:00:00,0.0375000000,-0.0055248610,0.0372916667,
2022-05-23 19:00:00,0.0372916667,-0.0055555547,0.0370833333,
2022-05-23 20:00:00,0.0370833333,-0.0055865940,0.0368750000,
2022-05-23 21:00:00,0.0368750000,-0.0056179766,0.0366666667,
2022-05-23 22:00:00,0.0366666667,-0.0056497166,0.0364583333,
2022-05-23 23:00:00,0.0364583333,-0.0056818200,0.0362500000,
2022-05-24 00:00:00,0.0362500000,-0.0057142848,0.0360416667,
2022-05-24 01:00:00,0.0360416667,-0.0057471255,0.0358333333,
2022-05-24 02:00:00,0.0358333333,-0.0057803487,0.0356250000,
2022-05-24 03:00:00,0.0356250000,-0.0058139526,0.0354166667,
2022-05-24 04:00:00,0.0354166667,-0.0058479523,0.0352083333,
2022-05-24 05:00:00,0.0352083333,-0.0058823548,0.0350000000,
2022-05-24 06:00:00,0.0350000000,-0.0059171588,0.0347916667,
2022-05-24 07:00:00,0.0347916667,-0.0059523800,0.0345833333,
2022-05-24 08:00:00,0.0345833333,-0.0059880259,0.0343750000,
2022-05-24 09:00:00,0.0343750000,-0.0060240954,0.0341666667,
2022-05-24 10:00:00,0.0341666667,-0.0060606051,0.0339583333,
2022-05-24 11:00:00,0.0339583333,-0.0060975629,0.0337500000,
2022-05-24 12:00:00,0.0337500000,-0.0061349683,0.0335416667,
2022-05-24 13:00:00,0.0335416667,-0.0061728385,0.0333333333,
2022-05-24 14:00:00,0.0333333333,-0.0062111821,0.0331250000,
2022-05-24 15:00:00,0.0331250000,-0.0062499990,0.0329166667,
2022-05-24 16:00:00,0.0329166667,-0.0062893072,0.0327083333,
2022-05-24 17:00:00,0.0327083333,-0.0063291159,0.0325000000,
2022-05-24 18:00:00,0.0325000000,-0.0063694257,0.0322916667,
2022-05-24 19:00:00,0.0322916667,-0.0064102554,0.0320833333,
2022-05-24 20:00:00,0.0320833333,-0.0064516150,0.0318750000,
2022-05-24 21:00:00,0.0318750000,-0.0064935055,0.0316666667,
2022-05-24 22:00:00,0.0316666667,-0.0065359467,0.0314583333,
2022-05-24 23:00:00,0.0314583333,-0.0065789495,0.0312500000,
2022-05-25 00:00:00,0.0312500000,-0.0066225155,0.0310416667,
2022-05-25 01:00:00,0.0310416667,-0.0066666656,0.0308333333,
2022-05-25 02:00:00,0.0308333333,-0.0067114115,0.0306250000,
2022-05-25 03:00:00,0.0306250000,-0.0067567557,0.0304166667,
2022-05-25 04:00:00,0.0304166667,-0.0068027200,0.0302083333,
2022-05-25 05:00:00,0.0302083333,-0.0068493173,0.0300000000,
2022-05-25 06:00:00,0.0300000000,-0.0068965506,0.0297916667,
2022-05-25 07:00:00,0.0297916667,-0.0069444433,0.0295833333,
2022-05-25 08:00:00,0.0295833333,-0.0069930092,0.0293750000,
2022-05-25 09:00:00,0.0293750000,-0.0070422524,0.0291666667,
2022-05-25 10:00:00,0.0291666667,-0.0070921974,0.0289583333,
2022-05-25 11:00:00,0.0289583333,-0.0071428594,0.0287500000,
2022-05-25 12:00:00,0.0287500000,-0.0071942435,0.0285416667,
2022-05-25 13:00:00,0.0285416667,-0.0072463757,0.0283333333,
2022-05-25 14:00:00,0.0283333333,-0.0072992724,0.0281250000,
2022-05-25 15:00:00,0.0281250000,-0.0073529400,0.0279166667,
2022-05-25 16:00:00,0.0279166667,-0.0074074062,0.0277083333,
2022-05-25 17:00:00,0.0277083333,-0.0074626889,0.0275000000,
2022-05-25 18:00:00,0.0275000000,-0.0075187958,0.0272916667,
2022-05-25 19:00:00,0.0272916667,-0.0075757564,0.0270833333,
2022-05-25 20:00:00,0.0270833333,-0.0076335902,0.0268750000,
2022-05-25 21:00:00,0.0268750000,-0.0076923065,0.0266666667,
2022-05-25 22:00:00,0.0266666667,-0.0077519367,0.0264583333,
2022-05-25 23:00:00,0.0264583333,-0.0078125025,0.0262500000,
2022-05-26 00:00:00,0.0262500000,-0.0078740145,0.0260416667,
2022-05-26 01:00:00,0.0260416667,-0.0079365067,0.0258333333,
2022-05-26 02:00:00,0.0258333333,-0.0080000025,0.0256250000,
2022-05-26 03:00:00,0.0256250000,-0.0080645148,0.0254166667,
2022-05-26 04:00:00,0.0254166667,-0.0081300800,0.0252083333,
2022-05-26 05:00:00,0.0252083333,-0.0081967239,0.0250000000,
2022-05-26 06:00:00,0.0250000000,-0.0082644615,0.0248958333,
2022-05-26 07:00:00,0.0248958333,-0.0041666680,0.0247916667,
2022-05-26 08:00:00,0.0247916667,-0.0041840977,0.0246875000,
2022-05-26 09:00:00,0.0246875000,-0.0042016820,0.0245833333,
2022-05-26 10:00:00,0.0245833333,-0.0042194106,0.0244791667,
2022-05-26 11:00:00,0.0244791667,-0.0042372854,0.0243750000,
2022-05-26 12:00:00,0.0243750000,-0.0042553205,0.0242708333,
2022-05-26 13:00:00,0.0242708333,-0.0042735056,0.0241666667,
2022-05-26 14:00:00,0.0241666667,-0.0042918428,0.0240625000,
2022-05-26 15:00:00,0.0240625000,-0.0043103462,0.0239583333,
2022-05-26 16:00:00,0.0239583333,-0.0043290057,0.0238541667,
2022-05-26 17:00:00,0.0238541667,-0.0043478233,0.0237500000,
2022-05-26 18:00:00,0.0237500000,-0.0043668136,0.0236458333,
2022-05-26 19:00:00,0.0236458333,-0.0043859663,0.0235416667,
2022-05-26 20:00:00,0.0235416667,-0.0044052835,0.0234375000,
2022-05-26 21:00:00,0.0234375000,-0.0044247802,0.0233333333,
2022-05-26 22:00:00,0.0233333333,-0.0044444459,0.0232291667,
2022-05-26 23:00:00,0.0232291667,-0.0044642829,0.0231250000,
2022-05-27 00:00:00,0.0231250000,-0.0044843064,0.0230208333,
2022-05-27 01:00:00,0.0230208333,-0.0045045059,0.0229166667,
2022-05-27 02:00:00,0.0229166667,-0.0045248840,0.0228125000,
2022-05-27 03:00:00,0.0228125000,-0.0045454560,0.0227083333,
2022-05-27 04:00:00,0.0227083333,-0.0045662115,0.0226041667,
2022-05-27 05:00:00,0.0226041667,-0.0045871530,0.0225000000,
2022-05-27 06:00:00,0.0225000000,-0.0046082964,0.0223958333,
2022-05-27 07:00:00,0.0223958333,-0.0046296311,0.0222916667,
2022-05-27 08:00:00,0.0222916667,-0.0046511598,0.0221875000,
2022-05-27 09:00:00,0.0221875000,-0.0046728987,0.0220833333,
2022-05-27 10:00:00,0.0220833333,-0.0046948372,0.0219791667,
2022-05-27 11:00:00,0.0219791667,-0.0047169781,0.0218750000,
2022-05-27 12:00:00,0.0218750000,-0.0047393380,0.0217708333,
2022-05-27 13:00:00,0.0217708333,-0.0047619063,0.0216666667,
2022-05-27 14:00:00,0.0216666667,-0.0047846859,0.0215625000,
2022-05-27 15:00:00,0.0215625000,-0.0048076938,0.0214583333,
2022-05-27 16:00:00,0.0214583333,-0.0048309194,0.0213541667,
2022-05-27 17:00:00,0.0213541667,-0.0048543658,0.0212500000,
2022-05-27 18:00:00,0.0212500000,-0.0048780503,0.0211458333,
2022-05-27 19:00:00,0.0211458333,-0.0049019624,0.0210416667,
2022-05-27 20:00:00,0.0210416667,-0.0049261052,0.0209375000,
2022-05-27 21:00:00,0.0209375000,-0.0049504966,0.0208333333,
2022-05-27 22:00:00,0.0208333333,-0.0049751260,0.0207291667,
2022-05-27 23:00:00,0.0207291667,-0.0049999968,0.0206250000,
2022-05-28 00:00:00,0.0206250000,-0.0050251272,0.0205208333,
2022-05-28 01:00:00,0.0205208333,-0.0050505067,0.0204166667,
2022-05-28 02:00:00,0.0204166667,-0.0050761389,0.0203125000,
2022-05-28 03:00:00,0.0203125000,-0.0051020424,0.0202083333,
2022-05-28 04:00:00,0.0202083333,-0.0051282068,0.0201041667,
2022-05-28 05:00:00,0.0201041667,-0.0051546359,0.0200000000,
2022-05-28 06:00:00,0.0200000000,-0.0051813488,0.0198958333,
2022-05-28 07:00:00,0.0198958333,-0.0052083350,0.0197916667,
2022-05-28 08:00:00,0.0197916667,-0.0052355988,0.0196875000,
2022-05-28 09:00:00,0.0196875000,-0.0052631596,0.0195833333,
2022-05-28 10:00:00,0.0195833333,-0.0052910070,0.0194791667,
2022-05-28 11:00:00,0.0194791667,-0.0053191455,0.0193750000,
2022-05-28 12:00:00,0.0193750000,-0.0053475953,0.0192708333,
2022-05-28 13:00:00,0.0192708333,-0.0053763458,0.0191666667,
2022-05-28 14:00:00,0.0191666667,-0.0054054020,0.0190625000,
2022-05-28 15:00:00,0.0190625000,-0.0054347843,0.0189583333,
2022-05-28 16:00:00,0.0189583333,-0.0054644826,0.0188541667,
2022-05-28 17:00:00,0.0188541667,-0.0054945020,0.0187500000,
2022-05-28 18:00:00,0.0187500000,-0.0055248636,0.0186458333,
2022-05-28 19:00:00,0.0186458333,-0.0055555573,0.0185416667,
2022-05-28 20:00:00,0.0185416667,-0.0055865886,0.0184375000,
2022-05-28 21:00:00,0.0184375000,-0.0056179793,0.0183333333,
2022-05-28 22:00:00,0.0183333333,-0.0056497193,0.0182291667,
2022-05-28 23:00:00,0.0182291667,-0.0056818146,0.0181250000,
2022-05-29 00:00:00,0.0181250000,-0.0057142875,0.0180208333,
2022-05-29 01:00:00,0.0180208333,-0.0057471283,0.0179166667,
2022-05-29 02:00:00,0.0179166667,-0.0057803431,0.0178125000,
2022-05-29 03:00:00,0.0178125000,-0.0058139553,0.0177083333,
2022-05-29 04:00:00,0.0177083333,-0.0058479551,0.0176041667,
2022-05-29 05:00:00,0.0176041667,-0.0058823492,0.0175000000,
2022-05-29 06:00:00,0.0175000000,-0.0059171616,0.0173958333,
2022-05-29 07:00:00,0.0173958333,-0.0059523829,0.0172916667,
2022-05-29 08:00:00,0.0172916667,-0.0059880201,0.0171875000,
2022-05-29 09:00:00,0.0171875000,-0.0060240983,0.0170833333,
2022-05-29 10:00:00,0.0170833333,-0.0060606080,0.0169791667,
2022-05-29 11:00:00,0.0169791667,-0.0060975571,0.0168750000,
2022-05-29 12:00:00,0.0168750000,-0.0061349713,0.0167708333,
2022-05-29 13:00:00,0.0167708333,-0.0061728415,0.0166666667,
2022-05-29 14:00:00,0.0166666667,-0.0062111762,0.0165625000,
2022-05-29 15:00:00,0.0165625000,-0.0062500020,0.0164583333,
2022-05-29 16:00:00,0.0164583333,-0.0062893102,0.0163541667,
2022-05-29 17:00:00,0.0163541667,-0.0063291099,0.0162500000,
2022-05-29 18:00:00,0.0162500000,-0.0063694288,0.0161458333,
2022-05-29 19:00:00,0.0161458333,-0.0064102585,0.0160416667,
2022-05-29 20:00:00,0.0160416667,-0.0064516088,0.0159375000,
2022-05-29 21:00:00,0.0159375000,-0.0064935086,0.0158333333,
2022-05-29 22:00:00,0.0158333333,-0.0065359498,0.0157291667,
2022-05-29 23:00:00,0.0157291667,-0.0065789432,0.0156250000,
2022-05-30 00:00:00,0.0156250000,-0.0066225187,0.0155208333,
2022-05-30 01:00:00,0.0155208333,-0.0066666688,0.0154166667,
2022-05-30 02:00:00,0.0154166667,-0.0067114051,0.0153125000,
2022-05-30 03:00:00,0.0153125000,-0.0067567589,0.0152083333,
2022-05-30 04:00:00,0.0152083333,-0.0068027233,0.0151041667,
2022-05-30 05:00:00,0.0151041667,-0.0068493107,0.0150000000,
2022-05-30 06:00:00,0.0150000000,-0.0068965539,0.0148958333,
2022-05-30 07:00:00,0.0148958333,-0.0069444467,0.0147916667,
2022-05-30 08:00:00,0.0147916667,-0.0069930025,0.0146875000,
2022-05-30 09:00:00,0.0146875000,-0.0070422558,0.0145833333,
2022-05-30 10:00:00,0.0145833333,-0.0070922009,0.0144791667,
2022-05-30 11:00:00,0.0144791667,-0.0071428526,0.0143750000,
2022-05-30 12:00:00,0.0143750000,-0.0071942469,0.0142708333,
2022-05-30 13:00:00,0.0142708333,-0.0072463791,0.0141666667,
2022-05-30 14:00:00,0.0141666667,-0.0072992654,0.0140625000,
2022-05-30 15:00:00,0.0140625000,-0.0073529435,0.0139583333,
2022-05-30 16:00:00,0.0139583333,-0.0074074098,0.0138541667,
2022-05-30 17:00:00,0.0138541667,-0.0074626818,0.0137500000,
2022-05-30 18:00:00,0.0137500000,-0.0075187994,0.0136458333,
2022-05-30 19:00:00,0.0136458333,-0.0075757600,0.0135416667,
2022-05-30 20:00:00,0.0135416667,-0.0076335829,0.0134375000,
2022-05-30 21:00:00,0.0134375000,-0.0076923101,0.0133333333,
2022-05-30 22:00:00,0.0133333333,-0.0077519405,0.0132291667,
2022-05-30 23:00:00,0.0132291667,-0.0078124950,0.0131250000,
2022-05-31 00:00:00,0.0131250000,-0.0078740182,0.0130208333,
2022-05-31 01:00:00,0.0130208333,-0.0079365105,0.0129166667,
2022-05-31 02:00:00,0.0129166667,-0.0079999949,0.0128125000,
2022-05-31 03:00:00,0.0128125000,-0.0080645187,0.0127083333,
2022-05-31 04:00:00,0.0127083333,-0.0081300839,0.0126041667,
2022-05-31 05:00:00,0.0126041667,-0.0081967161,0.0125000000,
2022-05-31 06:00:00,0.0125000000,-0.0082644654,0.0123958333,
2022-05-31 07:00:00,0.0123958333,-0.0083333360,0.0122916667,
2022-05-31 08:00:00,0.0122916667,-0.0084033560,0.0121875000,
2022-05-31 09:00:00,0.0121875000,-0.0084745790,0.0120833333,
2022-05-31 10:00:00,0.0120833333,-0.0085470113,0.0119791667,
2022-05-31 11:00:00,0.0119791667,-0.0086206842,0.0118750000,
2022-05-31 12:00:00,0.0118750000,-0.0086956549,0.0117708333,
2022-05-31 13:00:00,0.0117708333,-0.0087719326,0.0116666667,
2022-05-31 14:00:00,0.0116666667,-0.0088495519,0.0115625000,
2022-05-31 15:00:00,0.0115625000,-0.0089285743,0.0114583333,
2022-05-31 16:00:00,0.0114583333,-0.0090090119,0.0113541667,
2022-05-31 17:00:00,0.0113541667,-0.0090909033,0.0112500000,
2022-05-31 18:00:00,0.0112500000,-0.0091743148,0.0111458333,
2022-05-31 19:00:00,0.0111458333,-0.0092592622,0.0110416667,
2022-05-31 20:00:00,0.0110416667,-0.0093457884,0.0109375000,
2022-05-31 21:00:00,0.0109375000,-0.0094339653,0.0108333333,
2022-05-31 22:00:00,0.0108333333,-0.0095238126,0.0107291667,
2022-05-31 23:00:00,0.0107291667,-0.0096153785,0.0106250000,
2022-06-01 00:00:00,0.0106250000,-0.0097087409,0.0105208333,
2022-06-01 01:00:00,0.0105208333,-0.0098039247,0.0104166667,
2022-06-01 02:00:00,0.0104166667,-0.0099009838,0.0103125000,
2022-06-01 03:00:00,0.0103125000,-0.0100000032,0.0102083333,
2022-06-01 04:00:00,0.0102083333,-0.0101010133,0.0101041667,
2022-06-01 05:00:00,0.0101041667,-0.0102040751,0.0100000000,
2022-06-01 06:00:00,0.0100000000,-0.0103092816,0.0098958333,
2022-06-01 07:00:00,0.0098958333,-0.0104166700,0.0097916667,
2022-06-01 08:00:00,0.0097916667,-0.0105263091,0.0096875000,
2022-06-01 09:00:00,0.0096875000,-0.0106383012,0.0095833333,
2022-06-01 10:00:00,0.0095833333,-0.0107526916,0.0094791667,
2022-06-01 11:00:00,0.0094791667,-0.0108695583,0.0093750000,
2022-06-01 12:00:00,0.0093750000,-0.0109890145,0.0092708333,
2022-06-01 13:00:00,0.0092708333,-0.0111111147,0.0091666667,
2022-06-01 14:00:00,0.0091666667,-0.0112359479,0.0090625000,
2022-06-01 15:00:00,0.0090625000,-0.0113636400,0.0089583333,
2022-06-01 16:00:00,0.0089583333,-0.0114942566,0.0088541667,
2022-06-01 17:00:00,0.0088541667,-0.0116278996,0.0087500000,
2022-06-01 18:00:00,0.0087500000,-0.0117647096,0.0086458333,
2022-06-01 19:00:00,0.0086458333,-0.0119047657,0.0085416667,
2022-06-01 20:00:00,0.0085416667,-0.0120481851,0.0084375000,
2022-06-01 21:00:00,0.0084375000,-0.0121951258,0.0083333333,
2022-06-01 22:00:00,0.0083333333,-0.0123456830,0.0082291667,
2022-06-01 23:00:00,0.0082291667,-0.0124999921,0.0081250000,
2022-06-02 00:00:00,0.0081250000,-0.0126582318,0.0080208333,
2022-06-02 01:00:00,0.0080208333,-0.0128205169,0.0079166667,
2022-06-02 02:00:00,0.0079166667,-0.0129870047,0.0078125000,
2022-06-02 03:00:00,0.0078125000,-0.0131578989,0.0077083333,
2022-06-02 04:00:00,0.0077083333,-0.0133333376,0.0076041667,
2022-06-02 05:00:00,0.0076041667,-0.0135135049,0.0075000000,
2022-06-02 06:00:00,0.0075000000,-0.0136986345,0.0074166667,
2022-06-02 07:00:00,0.0074166667,-0.0111111067,0.0073333333,
2022-06-02 08:00:00,0.0073333333,-0.0112359640,0.0072500000,
2022-06-02 09:00:00,0.0072500000,-0.0113636319,0.0071666667,
2022-06-02 10:00:00,0.0071666667,-0.0114942483,0.0070833333,
2022-06-02 11:00:00,0.0070833333,-0.0116279162,0.0070000000,
2022-06-02 12:00:00,0.0070000000,-0.0117647012,0.0069166667,
2022-06-02 13:00:00,0.0069166667,-0.0119047571,0.0068333333,
2022-06-02 14:00:00,0.0068333333,-0.0120482024,0.0067500000,
2022-06-02 15:00:00,0.0067500000,-0.0121951171,0.0066666667,
2022-06-02 16:00:00,0.0066666667,-0.0123456741,0.0065833333,
2022-06-02 17:00:00,0.0065833333,-0.0125000099,0.0065000000,
2022-06-02 18:00:00,0.0065000000,-0.0126582228,0.0064166667,
2022-06-02 19:00:00,0.0064166667,-0.0128205077,0.0063333333,
2022-06-02 20:00:00,0.0063333333,-0.0129870233,0.0062500000,
2022-06-02 21:00:00,0.0062500000,-0.0131578895,0.0061666667,
2022-06-02 22:00:00,0.0061666667,-0.0133333280,0.0060833333,
2022-06-02 23:00:00,0.0060833333,-0.0135135243,0.0060000000,
2022-06-03 00:00:00,0.0060000000,-0.0136986247,0.0059166667,
2022-06-03 01:00:00,0.0059166667,-0.0138888833,0.0058333333,
2022-06-03 02:00:00,0.0058333333,-0.0140845182,0.0057500000,
2022-06-03 03:00:00,0.0057500000,-0.0142857087,0.0056666667,
2022-06-03 04:00:00,0.0056666667,-0.0144927478,0.0055833333,
2022-06-03 05:00:00,0.0055833333,-0.0147058940,0.0055000000,
2022-06-03 06:00:00,0.0055000000,-0.0149253673,0.0053750000,
2022-06-03 07:00:00,0.0053750000,-0.0227272727,0.0052500000,
2022-06-03 08:00:00,0.0052500000,-0.0232558140,0.0051250000,
2022-06-03 09:00:00,0.0051250000,-0.0238095238,0.0050000000,
2022-06-03 10:00:00,0.0050000000,-0.0243902439,0.0048750000,
2022-06-03 11:00:00,0.0048750000,-0.0250000000,0.0047500000,
2022-06-03 12:00:00,0.0047500000,-0.0256410256,0.0046250000,
2022-06-03 13:00:00,0.0046250000,-0.0263157895,0.0045000000,
2022-06-03 14:00:00,0.0045000000,-0.0270270270,0.0043750000,
2022-06-03 15:00:00,0.0043750000,-0.0277777778,0.0042500000,
2022-06-03 16:00:00,0.0042500000,-0.0285714286,0.0041250000,
2022-06-03 17:00:00,0.0041250000,-0.0294117647,0.0040000000,
2022-06-03 18:00:00,0.0040000000,-0.0303030303,0.0038750000,
2022-06-03 19:00:00,0.0038750000,-0.0312500000,0.0037500000,
2022-06-03 20:00:00,0.0037500000,-0.0322580645,0.0036250000,
2022-06-03 21:00:00,0.0036250000,-0.0333333333,0.0035000000,
2022-06-03 22:00:00,0.0035000000,-0.0344827586,0.0033750000,
2022-06-03 23:00:00,0.0033750000,-0.0357142857,0.0032500000,
2022-06-04 00:00:00,0.0032500000,-0.0370370370,0.0031250000,
2022-06-04 01:00:00,0.0031250000,-0.0384615385,0.0030000000,
2022-06-04 02:00:00,0.0030000000,-0.0400000000,0.0028750000,
2022-06-04 03:00:00,0.0028750000,-0.0416666667,0.0027500000,
2022-06-04 04:00:00,0.0027500000,-0.0434782609,0.0026250000,
2022-06-04 05:00:00,0.0026250000,-0.0454545455,0.0025000000,
2022-06-04 06:00:00,0.0025000000,-0.0476190476,0.0024375000,
2022-06-04 07:00:00,0.0024375000,-0.0250000000,0.0023750000,
2022-06-04 08:00:00,0.0023750000,-0.0256410256,0.0023125000,
2022-06-04 09:00:00,0.0023125000,-0.0263157895,0.0022500000,
2022-06-04 10:00:00,0.0022500000,-0.0270270270,0.0021875000,
2022-06-04 11:00:00,0.0021875000,-0.0277777778,0.0021250000,
2022-06-04 12:00:00,0.0021250000,-0.0285714286,0.0020625000,
2022-06-04 13:00:00,0.0020625000,-0.0294117647,0.0020000000,
2022-06-04 14:00:00,0.0020000000,-0.0303030303,0.0019375000,
2022-06-04 15:00:00,0.0019375000,-0.0312500000,0.0018750000,
2022-06-04 16:00:00,0.0018750000,-0.0322580645,0.0018125000,
2022-06-04 17:00:00,0.0018125000,-0.0333333333,0.0017500000,
2022-06-04 18:00:00,0.0017500000,-0.0344827586,0.0016875000,
2022-06-04 19:00:00,0.0016875000,-0.0357142857,0.0016250000,
2022-06-04 20:00:00,0.0016250000,-0.0370370370,0.0015625000,
2022-06-04 21:00:00,0.0015625000,-0.0384615385,0.0015000000,
2022-06-04 22:00:00,0.0015000000,-0.0400000000,0.0014375000,
2022-06-04 23:00:00,0.0014375000,-0.0416666667,0.0013750000,
2022-06-05 00:00:00,0.0013750000,-0.0434782609,0.0013125000,
2022-06-05 01:00:00,0.0013125000,-0.0454545455,0.0012500000,
2022-06-05 02:00:00,0.0012500000,-0.0476190476,0.0011875000,
2022-06-05 03:00:00,0.0011875000,-0.0500000000,0.0011250000,
2022-06-05 04:00:00,0.0011250000,-0.0526315789,0.0010625000,